status,order,personid,starter,oncourt,played,statistics_assists,statistics_blocks,statistics_blocksreceived,statistics_fieldgoalsattempted,statistics_fieldgoalsmade,statistics_foulsoffensive,statistics_foulsdrawn,statistics_foulspersonal,statistics_foulstechnical,statistics_freethrowsattempted,statistics_freethrowsmade,statistics_minus,statistics_minutes,statistics_minutescalculated,statistics_plus,statistics_plusminuspoints,statistics_points,statistics_pointsfastbreak,statistics_pointsinthepaint,statistics_pointssecondchance,statistics_reboundsdefensive,statistics_reboundsoffensive,statistics_reboundstotal,statistics_steals,statistics_threepointersattempted,statistics_threepointersmade,statistics_turnovers,statistics_twopointersattempted,statistics_twopointersmade,game_id
ACTIVE,4,1641717,1,0,1,0,0,1,3,2,0,1,0,0,2,1,24,PT08M12.00S,PT08M,20,-4,5,0,2,0,0,0,0,0,0,0,0,3,2,0012300038
ACTIVE,5,203995,1,0,1,8,0,0,10,3,0,0,1,0,0,0,66,PT25M35.94S,PT26M,57,-9,6,0,2,0,3,0,3,2,5,0,5,5,3,0012300038
ACTIVE,6,1631298,0,0,1,1,0,0,6,2,0,2,2,0,4,2,54,PT26M56.00S,PT27M,65,11,7,2,2,3,4,3,7,1,2,1,0,4,1,0012300038
ACTIVE,7,202722,0,0,1,1,0,0,7,2,0,1,2,0,3,3,40,PT17M57.00S,PT18M,41,1,9,0,0,0,2,0,2,0,7,2,0,0,0,0012300038
ACTIVE,8,1630544,0,1,1,5,1,2,16,7,0,3,1,0,2,2,65,PT30M12.00S,PT30M,73,8,18,2,10,2,7,1,8,1,6,2,4,10,5,0012300038
ACTIVE,9,1630526,0,1,1,5,0,1,8,3,0,1,1,0,2,2,49,PT20M04.06S,PT20M,50,1,8,0,4,2,3,2,5,0,2,0,0,6,3,0012300038
ACTIVE,10,1641749,0,0,1,1,0,0,5,3,0,1,2,0,2,2,52,PT17M47.98S,PT18M,44,-8,8,4,6,0,0,1,1,0,2,0,1,3,3,0012300038
ACTIVE,11,1630322,0,1,1,0,0,0,6,4,0,1,1,0,0,0,24,PT12M57.02S,PT13M,33,9,10,6,4,0,3,0,3,0,4,2,0,2,2,0012300038
ACTIVE,12,1629652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,13,1630581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,14,1628983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,15,1631096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,16,1630198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,17,203506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,18,1630197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,19,1630846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,20,1631114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,21,1629026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,1,1629060,1,0,1,3,0,1,9,4,0,0,0,0,0,0,41,PT16M52.00S,PT17M,42,1,8,2,4,0,1,1,2,1,2,0,2,7,4,0012300041
ACTIVE,2,203076,1,0,1,5,2,1,8,5,0,4,3,0,5,5,44,PT19M12.00S,PT19M,47,3,16,0,6,2,7,0,7,2,2,1,0,6,4,0012300041
ACTIVE,3,1626174,1,0,1,2,0,1,6,1,0,0,2,0,0,0,55,PT23M03.00S,PT23M,49,-6,3,0,0,0,3,1,4,1,3,1,2,3,0,0012300041
ACTIVE,4,1627752,1,0,1,0,0,0,5,2,0,1,0,0,2,2,37,PT15M04.00S,PT15M,35,-2,8,0,0,0,2,0,2,0,5,2,1,0,0,0012300041
ACTIVE,5,1626156,1,0,1,1,1,0,8,4,0,3,2,0,4,3,49,PT19M33.00S,PT20M,47,-2,11,1,4,0,0,0,0,0,1,0,1,7,4,0012300041
ACTIVE,6,1631108,0,0,1,0,0,1,10,4,0,1,1,0,2,1,62,PT25M57.00S,PT26M,51,-11,10,0,4,0,4,0,4,1,3,1,2,7,3,0012300041
ACTIVE,7,1629629,0,0,1,0,0,0,11,4,0,0,5,0,0,0,49,PT20M56.00S,PT21M,44,-5,10,3,4,0,4,1,5,1,5,2,1,6,2,0012300041
ACTIVE,8,1629637,0,0,1,4,3,0,2,2,0,2,1,0,3,3,42,PT16M48.00S,PT17M,32,-10,7,0,4,3,3,3,6,0,0,0,0,2,2,0012300041
ACTIVE,9,1630590,0,1,1,6,0,2,9,2,1,9,2,0,9,4,58,PT25M22.00S,PT25M,50,-8,9,0,2,3,3,1,4,3,4,1,3,5,1,0012300041
ACTIVE,10,1641721,0,0,1,1,0,1,5,1,0,1,1,0,0,0,17,PT10M41.00S,PT11M,22,5,3,0,0,0,2,0,2,1,4,1,2,1,0,0012300041
ACTIVE,11,1630658,0,1,1,0,3,1,5,2,0,0,1,0,0,0,22,PT12M00.00S,PT12M,18,-4,4,0,4,4,3,2,5,1,0,0,1,5,2,0012300041
ACTIVE,12,1641788,0,1,1,1,0,0,2,0,0,0,0,0,0,0,22,PT12M00.00S,PT12M,18,-4,0,0,0,0,2,0,2,1,1,0,0,1,0,0012300041
ACTIVE,13,1641878,0,0,1,0,0,0,2,0,0,0,0,0,0,0,8,PT05M31.00S,PT05M,4,-4,0,0,0,0,0,1,1,0,0,0,0,2,0,0012300041
ACTIVE,14,1641793,0,1,1,0,0,0,8,3,0,1,3,0,2,2,22,PT12M00.00S,PT12M,18,-4,8,4,6,2,1,0,1,0,4,0,0,4,3,0012300041
ACTIVE,15,1641941,0,1,1,0,1,0,0,0,0,0,0,0,0,0,12,PT05M01.00S,PT05M,8,-4,0,0,0,0,1,1,2,0,0,0,0,0,0,0012300041
ACTIVE,16,1641720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300041
ACTIVE,17,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300041
ACTIVE,18,1630559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300041
ACTIVE,19,1629020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300041
ACTIVE,20,1629216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300041
ACTIVE,1,203109,1,0,1,1,0,0,4,2,0,0,3,0,0,0,52,PT23M55.00S,PT24M,62,10,5,0,2,2,4,0,4,0,3,1,0,1,1,0012300041
ACTIVE,2,203507,1,0,1,1,2,0,10,7,0,2,2,0,1,1,35,PT15M04.00S,PT15M,37,2,16,7,12,0,7,1,8,0,1,1,4,9,6,0012300041
ACTIVE,3,201572,1,0,1,3,1,0,10,3,0,2,3,0,4,4,48,PT22M23.00S,PT22M,55,7,11,2,4,2,1,3,4,0,6,1,3,4,2,0012300041
ACTIVE,4,1627736,1,0,1,2,0,2,10,3,0,1,3,0,0,0,52,PT23M55.00S,PT24M,62,10,8,3,2,0,3,2,5,0,5,2,0,5,1,0012300041
ACTIVE,5,203081,1,0,1,3,0,1,10,3,0,5,1,0,6,6,48,PT22M23.00S,PT22M,55,7,14,0,2,0,1,1,2,4,7,2,0,3,1,0012300041
ACTIVE,6,1630699,0,0,1,1,1,0,5,3,0,1,1,0,2,1,27,PT14M42.00S,PT15M,24,-3,8,0,2,2,3,1,4,1,1,1,1,4,2,0012300041
ACTIVE,7,1626171,0,0,1,3,0,1,10,4,0,2,0,0,4,2,44,PT20M56.00S,PT21M,49,5,10,0,6,2,6,2,8,0,1,0,0,9,4,0012300041
ACTIVE,8,1626166,0,1,1,7,0,2,11,4,2,2,2,0,4,3,49,PT25M37.00S,PT26M,53,4,12,2,4,0,3,0,3,1,4,1,4,7,3,0012300041
ACTIVE,9,1626192,0,1,1,2,0,1,9,4,0,1,0,0,0,0,45,PT24M05.00S,PT24M,46,1,12,0,0,0,8,0,8,2,7,4,2,2,0,0012300041
ACTIVE,10,201577,0,0,1,1,2,1,5,0,0,1,1,0,0,0,31,PT16M58.00S,PT17M,32,1,0,0,0,0,0,2,2,0,1,0,2,4,0,0012300041
ACTIVE,11,203648,0,1,1,0,1,1,3,2,0,2,3,0,2,1,18,PT12M00.00S,PT12M,22,4,5,0,4,2,0,2,2,0,0,0,0,3,2,0012300041
ACTIVE,12,1641748,0,1,1,1,0,0,2,2,0,2,1,0,2,1,18,PT09M23.00S,PT09M,22,4,5,2,4,1,3,1,4,0,0,0,1,2,2,0012300041
ACTIVE,13,1641753,0,1,1,0,1,1,2,1,0,0,2,0,0,0,18,PT08M39.00S,PT09M,21,3,2,0,2,0,0,0,0,0,0,0,0,2,1,0012300041
ACTIVE,14,1629716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300041
ACTIVE,15,1641789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300041
ACTIVE,16,1631260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300041
ACTIVE,17,203114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300041
ACTIVE,18,1641760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300041
ACTIVE,19,1631166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300041
ACTIVE,20,1631102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300041
ACTIVE,21,1629623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300041
ACTIVE,1,1641706,1,0,1,1,0,0,8,4,0,0,2,0,0,0,71,PT28M50.00S,PT29M,83,12,8,0,6,2,6,1,7,0,2,0,1,6,4,0012300038
ACTIVE,2,1629023,1,0,1,2,1,1,18,13,0,0,2,0,0,0,61,PT24M18.00S,PT24M,70,9,31,4,16,2,1,2,3,1,8,5,1,10,8,0012300038
ACTIVE,3,1631109,1,0,1,1,1,0,4,3,0,6,2,0,9,5,52,PT22M14.00S,PT22M,61,9,11,0,6,4,4,2,6,1,0,0,0,4,3,0012300038
ACTIVE,4,1626179,1,0,1,6,1,0,9,7,0,1,0,0,2,2,62,PT25M49.00S,PT26M,77,15,19,4,8,0,1,0,1,1,5,3,2,4,4,0012300038
ACTIVE,5,1630163,1,0,1,6,0,0,16,7,0,2,2,0,0,0,43,PT23M37.00S,PT24M,64,21,16,2,10,0,6,0,6,3,8,2,1,8,5,0012300038
ACTIVE,6,1628373,0,0,1,6,1,0,5,2,0,1,0,0,0,0,62,PT23M07.00S,PT23M,54,-8,5,2,2,0,2,0,2,1,3,1,0,2,1,0012300038
ACTIVE,7,1630208,0,0,1,1,0,1,3,2,1,5,4,0,8,4,58,PT23M37.00S,PT24M,54,-4,8,0,4,0,7,0,7,0,0,0,2,3,2,0012300038
ACTIVE,8,1631121,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,PT07M37.00S,PT08M,15,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0012300038
ACTIVE,9,1630550,0,1,1,2,3,0,6,2,0,0,1,0,0,0,54,PT23M42.00S,PT24M,47,-7,4,0,2,2,1,0,1,0,3,0,1,3,2,0012300038
ACTIVE,10,1641733,0,0,1,0,0,0,7,4,0,0,0,0,0,0,33,PT12M25.00S,PT12M,23,-10,9,5,4,0,1,0,1,0,2,1,1,5,3,0012300038
ACTIVE,11,1628410,0,1,1,3,0,0,7,2,0,1,0,0,1,1,38,PT14M34.00S,PT14M,25,-13,5,2,4,0,1,2,3,2,3,0,2,4,2,0012300038
ACTIVE,12,1626154,0,1,1,0,0,0,3,0,0,1,0,0,0,0,16,PT05M52.00S,PT06M,8,-8,0,0,0,0,2,0,2,1,2,0,0,1,0,0012300038
ACTIVE,13,1641735,0,1,1,0,0,0,1,0,0,0,1,0,0,0,5,PT02M09.00S,PT02M,2,-3,0,0,0,0,0,0,0,0,1,0,1,0,0,0012300038
ACTIVE,14,1641877,0,1,1,0,0,0,0,0,0,1,1,0,2,1,5,PT02M09.00S,PT02M,2,-3,1,0,0,0,3,0,3,0,0,0,0,0,0,0012300038
ACTIVE,15,1641778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,16,1630547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,17,1628970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,18,202330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,19,1630177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,20,1628998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,1,1630598,1,1,1,2,0,1,12,6,0,2,4,0,4,2,77,PT29M16.00S,PT29M,71,-6,16,2,8,4,2,2,4,0,4,2,0,8,4,0012300038
ACTIVE,2,1631172,1,1,1,4,0,2,8,3,0,1,3,0,2,2,70,PT27M41.00S,PT28M,66,-4,10,3,2,0,4,0,4,0,5,2,4,3,1,0012300038
ACTIVE,3,1631119,1,0,1,3,1,0,10,7,0,2,1,0,3,2,64,PT23M21.00S,PT23M,55,-9,18,0,8,5,5,4,9,0,4,2,1,6,5,0012300038
ACTIVE,4,1641717,1,0,1,0,0,1,3,2,0,1,0,0,2,1,24,PT08M12.00S,PT08M,20,-4,5,0,2,0,0,0,0,0,0,0,0,3,2,0012300038
ACTIVE,5,203995,1,0,1,8,0,0,10,3,0,0,1,0,0,0,66,PT25M35.94S,PT26M,57,-9,6,0,2,0,3,0,3,2,5,0,5,5,3,0012300038
ACTIVE,6,1631298,0,0,1,1,0,0,6,2,0,2,2,0,4,2,54,PT26M56.00S,PT27M,65,11,7,2,2,3,4,3,7,1,2,1,0,4,1,0012300038
ACTIVE,7,202722,0,0,1,1,0,0,7,2,0,1,2,0,3,3,40,PT17M57.00S,PT18M,41,1,9,0,0,0,2,0,2,0,7,2,0,0,0,0012300038
ACTIVE,8,1630544,0,1,1,5,1,2,16,7,0,3,1,0,2,2,65,PT30M12.00S,PT30M,73,8,18,2,10,2,7,1,8,1,6,2,4,10,5,0012300038
ACTIVE,9,1630526,0,1,1,5,0,1,8,3,0,1,1,0,2,2,49,PT20M04.06S,PT20M,50,1,8,0,4,2,3,2,5,0,2,0,0,6,3,0012300038
ACTIVE,10,1641749,0,0,1,1,0,0,5,3,0,1,2,0,2,2,52,PT17M47.98S,PT18M,44,-8,8,4,6,0,0,1,1,0,2,0,1,3,3,0012300038
ACTIVE,11,1630322,0,1,1,0,0,0,6,4,0,1,1,0,0,0,24,PT12M57.02S,PT13M,33,9,10,6,4,0,3,0,3,0,4,2,0,2,2,0012300038
ACTIVE,12,1629652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,13,1630581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,14,1628983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,15,1631096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,16,1630198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,17,203506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,18,1630197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,19,1630846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,20,1631114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,21,1629026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300038
ACTIVE,1,1629312,1,0,1,2,0,1,5,3,0,0,5,0,0,0,76,PT26M06.00S,PT26M,64,-12,8,0,2,5,2,1,3,0,4,2,1,1,1,0012300039
ACTIVE,2,201567,1,0,1,2,0,0,9,3,0,4,3,0,2,2,71,PT23M24.00S,PT23M,60,-11,10,2,2,0,7,0,7,1,7,2,1,2,1,0012300039
ACTIVE,3,1628389,1,0,1,3,3,0,20,12,0,3,1,1,2,2,75,PT25M05.00S,PT25M,66,-9,26,4,18,0,5,1,6,0,1,0,1,19,12,0012300039
ACTIVE,4,1629639,1,0,1,6,0,3,19,11,1,4,2,1,5,4,82,PT30M34.00S,PT31M,86,4,30,2,10,7,2,1,3,0,7,4,4,12,7,0012300039
ACTIVE,5,200768,1,0,1,9,0,0,4,2,0,0,3,0,0,0,75,PT25M05.00S,PT25M,66,-9,5,3,2,0,4,0,4,0,1,1,3,3,1,0012300039
ACTIVE,6,1629130,0,0,1,2,0,0,8,5,1,1,2,0,0,0,70,PT26M04.00S,PT26M,72,2,12,5,6,0,3,0,3,0,5,2,2,3,3,0012300039
ACTIVE,7,1631288,0,1,1,1,0,0,9,6,0,1,2,0,1,1,53,PT24M36.00S,PT25M,72,19,14,0,10,6,4,3,7,1,2,1,0,7,5,0012300039
ACTIVE,8,1628418,0,0,1,0,0,0,6,4,0,3,0,0,5,5,45,PT16M48.00S,PT17M,49,4,13,0,8,0,4,0,4,0,2,0,0,4,4,0012300039
ACTIVE,9,1631306,0,1,1,2,0,0,4,2,0,1,0,0,0,0,48,PT21M54.00S,PT22M,68,20,5,5,2,0,1,1,2,0,3,1,0,1,1,0012300039
ACTIVE,10,1630551,0,1,1,2,1,0,4,3,0,1,0,0,1,0,17,PT09M15.00S,PT09M,26,9,6,4,6,0,1,0,1,1,1,0,0,3,3,0012300039
ACTIVE,11,1631115,0,1,1,0,0,0,1,1,1,2,3,0,2,1,4,PT06M07.00S,PT06M,17,13,3,0,2,2,2,1,3,0,0,0,1,1,1,0012300039
ACTIVE,12,1627767,0,1,1,1,0,0,2,0,0,0,0,0,0,0,4,PT05M02.00S,PT05M,14,10,0,0,0,0,3,1,4,0,0,0,0,2,0,0012300039
ACTIVE,13,202710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300039
ACTIVE,14,1630181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300039
ACTIVE,15,1631170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300039
ACTIVE,16,1631107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300039
ACTIVE,17,1628997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300039
ACTIVE,18,1626196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300039
ACTIVE,19,1630696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300039
ACTIVE,1,1631223,1,0,1,3,0,0,8,5,0,0,0,0,0,0,79,PT26M48.00S,PT27M,73,-6,13,3,4,2,4,1,5,0,6,3,1,2,2,0012300039
ACTIVE,2,1630583,1,0,1,0,0,0,9,5,0,2,3,0,5,3,64,PT24M14.00S,PT24M,68,4,15,0,6,0,2,0,2,2,6,2,0,3,3,0012300039
ACTIVE,3,1628991,1,0,1,1,1,2,9,4,0,2,4,0,4,4,63,PT25M16.00S,PT25M,73,10,14,3,4,2,5,1,6,1,3,2,0,6,2,0012300039
ACTIVE,4,1630217,1,0,1,3,1,1,17,8,0,4,0,0,8,6,64,PT24M57.00S,PT25M,75,11,26,0,6,0,4,0,4,1,8,4,1,9,4,0012300039
ACTIVE,5,201565,1,0,1,5,0,0,5,1,0,4,3,0,4,3,58,PT22M06.00S,PT22M,60,2,5,2,2,0,1,0,1,0,3,0,1,2,1,0012300039
ACTIVE,6,1628379,0,0,1,2,1,0,7,1,0,1,0,0,0,0,52,PT19M21.00S,PT19M,52,0,2,0,2,0,1,0,1,0,5,0,0,2,1,0012300039
ACTIVE,7,1630214,0,0,1,2,1,0,5,3,0,1,1,0,2,2,52,PT18M29.00S,PT19M,55,3,9,0,4,2,4,2,6,2,3,1,0,2,2,0012300039
ACTIVE,8,1630533,0,0,1,2,0,0,10,7,0,3,2,0,1,1,56,PT21M01.00S,PT21M,60,4,19,2,6,2,2,1,3,0,6,4,0,4,3,0012300039
ACTIVE,9,1631254,0,1,1,1,0,0,11,5,1,3,4,0,4,4,68,PT21M54.00S,PT22M,48,-20,15,0,6,2,3,1,4,1,2,1,2,9,4,0012300039
ACTIVE,10,1631367,0,1,1,5,0,0,3,2,0,0,1,0,0,0,44,PT14M25.00S,PT15M,31,-13,6,0,0,0,0,0,0,0,2,2,1,1,0,0012300039
ACTIVE,11,1627885,0,1,1,0,0,0,0,0,0,0,0,0,0,0,26,PT09M15.00S,PT09M,17,-9,0,0,0,0,2,0,2,0,0,0,1,0,0,0012300039
ACTIVE,12,1630562,0,1,1,1,0,0,2,0,0,0,1,0,0,0,17,PT06M07.00S,PT06M,4,-13,0,0,0,0,0,0,0,0,1,0,0,1,0,0012300039
ACTIVE,13,1628539,0,1,1,0,0,1,3,0,0,1,1,0,0,0,17,PT06M07.00S,PT06M,4,-13,0,0,0,0,1,1,2,0,2,0,1,1,0,0012300039
ACTIVE,14,203500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300039
ACTIVE,15,1629634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300039
ACTIVE,16,1641713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300039
ACTIVE,17,1629723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300039
ACTIVE,18,1631222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300039
ACTIVE,19,1629630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300039
ACTIVE,20,203935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300039
ACTIVE,21,1631246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PT00M00.00S,PT00M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0012300039
ACTIVE,1,1628374,1,0,1,1,1,1,12,9,0,3,2,0,6,6,68,PT25M14.00S,PT25M,82,14,26,3,14,2,6,3,9,0,2,2,1,10,7,0012300037
ACTIVE,2,1628381,1,0,1,1,0,0,7,5,0,3,1,0,4,4,67,PT23M48.00S,PT24M,75,8,15,4,8,0,2,1,3,0,3,1,1,4,4,0012300037
ACTIVE,3,1631117,1,0,1,2,2,2,9,4,0,0,1,0,0,0,56,PT20M48.00S,PT21M,66,10,8,0,8,0,4,0,4,1,2,0,0,7,4,0012300037
ACTIVE,4,203903,1,0,1,6,0,0,7,4,0,0,1,0,0,0,68,PT25M14.00S,PT25M,82,14,9,0,4,0,3,0,3,2,3,1,3,4,3,0012300037
ACTIVE,5,1629659,1,0,1,6,0,0,4,2,0,2,2,0,4,3,44,PT16M56.00S,PT17M,52,8,8,0,2,0,3,1,4,1,1,1,3,3,1,0012300037
ACTIVE,6,203482,0,0,1,4,0,1,2,1,0,3,1,0,2,2,41,PT15M12.00S,PT15M,45,4,5,0,0,2,3,0,3,1,1,1,1,1,0,0012300037
ACTIVE,7,1629012,0,0,1,6,1,2,7,3,0,4,2,0,8,8,53,PT19M04.00S,PT19M,59,6,16,5,2,0,1,0,1,1,3,2,2,4,1,0012300037
ACTIVE,8,1641718,0,1,1,4,0,0,8,4,0,3,1,0,6,6,65,PT22M46.00S,PT23M,56,-9,17,5,2,3,2,0,2,1,6,3,3,2,1,0012300037
